date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,513.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,541.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,521.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,475.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,469.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,460.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,453.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,489.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,475.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,488.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,612.5,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2017-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,687.5,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2018-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2018-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,700.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2018-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,637.5,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2018-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,206,15,5,5,197_206_15_5,
2016-07-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-08-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-09-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-10-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-11-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-12-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-01-15,Wage (qualified labour) - Retail,Day,non-food,5250.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-02-15,Wage (qualified labour) - Retail,Day,non-food,5500.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-03-15,Wage (qualified labour) - Retail,Day,non-food,6375.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-04-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-05-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-06-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-07-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-08-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-09-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-10-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-11-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2017-12-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2018-01-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2018-02-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2018-03-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2018-04-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,274,15,51,8,197_274_15_51,
2016-07-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2016-08-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2016-09-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2016-10-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2016-11-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2016-12-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-01-15,Wage (non-qualified labour) - Retail,Day,non-food,2750.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-02-15,Wage (non-qualified labour) - Retail,Day,non-food,4300.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-03-15,Wage (non-qualified labour) - Retail,Day,non-food,3250.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-04-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-05-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-06-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-07-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-08-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-09-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-10-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-11-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2017-12-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2018-01-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2018-02-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2018-03-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2018-04-15,Wage (non-qualified labour) - Retail,Day,non-food,3000.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,277,15,51,8,197_277_15_51,
2013-06-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2013-08-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2013-09-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2013-10-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2013-12-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-01-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-02-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-03-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-05-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-06-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-07-15,Fuel (diesel) - Retail,L,non-food,100.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-08-15,Fuel (diesel) - Retail,L,non-food,195.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-09-15,Fuel (diesel) - Retail,L,non-food,165.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-10-15,Fuel (diesel) - Retail,L,non-food,150.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-11-15,Fuel (diesel) - Retail,L,non-food,150.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2014-12-15,Fuel (diesel) - Retail,L,non-food,150.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-01-15,Fuel (diesel) - Retail,L,non-food,150.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-02-15,Fuel (diesel) - Retail,L,non-food,150.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-03-15,Fuel (diesel) - Retail,L,non-food,180.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-04-15,Fuel (diesel) - Retail,L,non-food,450.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-05-15,Fuel (diesel) - Retail,L,non-food,285.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-06-15,Fuel (diesel) - Retail,L,non-food,294.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-07-15,Fuel (diesel) - Retail,L,non-food,337.5,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-08-15,Fuel (diesel) - Retail,L,non-food,450.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-09-15,Fuel (diesel) - Retail,L,non-food,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-10-15,Fuel (diesel) - Retail,L,non-food,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-11-15,Fuel (diesel) - Retail,L,non-food,600.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2015-12-15,Fuel (diesel) - Retail,L,non-food,368.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-01-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-02-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-03-15,Fuel (diesel) - Retail,L,non-food,180.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-04-15,Fuel (diesel) - Retail,L,non-food,163.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-05-15,Fuel (diesel) - Retail,L,non-food,269.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-06-15,Fuel (diesel) - Retail,L,non-food,304.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-07-15,Fuel (diesel) - Retail,L,non-food,246.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-08-15,Fuel (diesel) - Retail,L,non-food,190.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,183.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,196.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-11-15,Fuel (diesel) - Retail,L,non-food,198.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2016-12-15,Fuel (diesel) - Retail,L,non-food,186.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-01-15,Fuel (diesel) - Retail,L,non-food,190.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-02-15,Fuel (diesel) - Retail,L,non-food,221.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-03-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-04-15,Fuel (diesel) - Retail,L,non-food,225.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,245.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,250.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,235.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,235.0,YER,Yemen,Amanat Al Asimah,144969,Sana'a City,197,284,15,15,8,197_284_15_15,
